"year","season","plot","ambr arte","amsi tess","astr allo","astr nutt","bail mult","caly wrig","chae stev","chen frem","cryp cras","cryp micr","dale brac","desc obtu","desc pinn","dith wisl","eria diff","erig dive","erio aber","erod cicu","erod texa","esch mexi","gili sinu","hapl grac","lapp redo","lepi lasi","lesq gord","lina bige","lina texa","lupi conc","mala fend","micr lene","nama hisp","oeno prim","pani hirt","pect recu","phac ariz","plag ariz","plan purs","sper echi","step exig","vulp octo"
1982,"winter",1,0,0,0,0,0,0,0,0,5,87,0,0,38,0,131,11,793,1,0,0,83,0,0,0,0,0,0,0,27,0,1,0,0,0,1,0,0,1,0,0
1982,"winter",2,0,0,0,0,0,0,0,0,1,69,0,0,173,0,240,3,651,3,0,0,80,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,2,0,0
1982,"winter",3,0,0,0,0,0,0,0,0,0,14,0,0,35,1,101,0,1497,0,0,0,27,0,0,2,1,0,0,0,83,0,0,0,0,0,5,0,0,1,0,0
1982,"winter",4,0,0,0,0,0,0,0,0,6,3,0,0,135,0,58,0,1364,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,2,0,0,0,0,0
1982,"winter",5,0,0,0,0,0,0,0,0,10,2,0,0,32,0,27,0,1453,0,0,0,0,1,0,0,0,0,0,0,75,0,0,0,0,0,12,0,0,14,0,0
1982,"winter",6,0,0,0,0,0,0,0,0,8,11,0,0,71,0,36,0,1223,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,4,0,0
1982,"winter",7,0,0,0,0,0,0,0,0,4,1,0,0,18,0,2,0,507,81,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
1982,"winter",9,0,0,0,0,0,0,0,0,6,6,0,0,50,0,21,1,557,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,10,0,0,7,0,0
1982,"winter",10,0,0,0,0,0,0,0,0,26,5,0,0,14,0,1183,3,851,7,0,0,0,13,0,3,0,0,0,0,39,0,0,0,0,0,2,0,0,0,0,0
1982,"winter",11,0,0,0,0,0,0,0,0,5,14,0,0,56,0,479,0,1477,0,0,0,2,0,0,0,1,0,0,0,44,0,0,0,0,0,27,0,0,0,0,0
1982,"winter",13,0,0,0,0,2,0,0,0,4,18,0,0,41,0,48,0,846,0,0,0,21,0,0,0,0,0,0,0,52,0,0,0,0,0,8,0,0,15,0,0
1982,"winter",14,0,0,0,0,0,0,0,0,4,0,0,0,99,0,14,0,622,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,14,0,0,3,0,0
1982,"winter",16,0,0,0,1,1,0,0,0,4,5,0,0,53,0,92,0,386,15,0,0,0,0,0,0,0,0,0,0,78,0,4,0,0,0,0,0,0,4,0,0
1982,"winter",17,0,0,0,8,6,0,0,0,8,0,0,0,64,0,55,0,393,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,18,0,0,5,0,0
1982,"winter",18,0,0,0,0,0,0,0,0,2,0,0,0,201,0,9,0,712,0,0,0,0,0,0,1,1,0,0,0,15,0,0,0,0,0,34,0,0,2,0,0
1982,"winter",19,0,0,0,0,5,0,0,0,2,1,0,0,7,0,60,0,373,3,0,0,0,1,0,22,12,0,0,0,16,0,0,0,0,0,36,0,0,0,0,0
1982,"winter",20,0,0,0,0,0,0,0,0,2,0,0,0,58,0,43,0,593,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,26,0,0,11,0,0
1982,"winter",22,0,0,0,0,1,0,0,0,1,18,0,0,144,0,128,0,485,0,0,0,21,1,6,0,0,0,0,0,15,0,0,0,0,0,2,0,0,1,0,0
1982,"winter",23,0,0,3,0,1,0,1,2,5,31,0,0,73,0,280,0,504,0,0,0,0,6,0,2,3,0,0,0,23,0,0,0,0,0,12,0,2,2,0,0
1982,"winter",24,0,0,0,0,2,0,1,0,11,4,0,0,9,1,51,0,643,0,0,0,0,0,0,8,2,0,0,0,43,0,0,0,0,0,7,4,0,0,0,0
1983,"winter",1,0,0,0,1,0,0,0,0,11,262,0,0,153,0,319,7,1728,2,0,0,122,0,0,1,0,0,0,0,69,2,0,0,0,0,7,0,0,21,0,0
1983,"winter",2,0,0,0,1,0,0,0,0,2,76,0,0,220,0,266,2,908,5,0,0,134,0,0,1,0,0,0,0,31,0,0,0,0,0,2,0,0,10,0,0
1983,"winter",3,0,0,0,0,2,0,0,0,5,121,0,0,131,0,343,10,947,2,1,0,73,0,0,1,1,0,0,0,135,7,0,0,0,0,2,0,0,14,0,0
1983,"winter",4,0,0,1,0,5,0,0,0,10,27,0,0,181,0,262,0,1136,0,0,108,4,0,0,0,0,0,0,0,134,1,0,0,0,0,8,0,0,7,4,0
1983,"winter",5,0,0,0,2,9,0,0,0,20,5,0,0,88,0,31,1,1046,0,0,0,4,6,0,0,0,0,0,0,40,1,0,0,0,0,10,0,0,40,0,0
1983,"winter",6,0,0,10,2,1,0,0,0,8,32,0,0,160,0,65,11,795,0,0,0,16,0,0,0,0,0,0,0,94,5,0,0,0,0,1,0,0,30,2,0
1983,"winter",7,0,0,0,4,6,0,0,0,8,1,0,0,23,0,36,0,669,373,1,0,0,29,0,9,0,0,0,0,21,4,0,0,0,0,4,0,0,6,0,0
1983,"winter",8,0,0,0,0,0,0,0,0,5,177,0,0,116,0,229,19,583,0,0,0,46,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
1983,"winter",9,0,0,2,0,2,0,0,0,7,12,0,0,69,0,36,1,595,0,0,0,8,0,0,0,0,0,0,0,55,0,0,0,0,0,8,0,0,23,0,0
1983,"winter",10,0,0,5,2,9,0,0,0,7,27,0,0,97,0,4981,3,1535,13,0,0,3,12,0,0,14,0,0,0,90,8,0,0,0,0,6,0,6,11,0,0
1983,"winter",11,0,0,0,0,10,0,0,0,27,54,0,0,131,0,1371,0,437,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,13,0,0,1,0,0
1983,"winter",12,0,0,0,1,0,0,0,0,11,10,0,0,82,0,919,0,703,1,0,0,4,0,0,2,1,0,0,0,35,0,0,0,0,0,15,0,0,9,1,0
1983,"winter",13,0,0,0,0,0,0,0,0,5,79,0,0,103,0,62,4,782,1,0,0,45,0,0,0,0,0,0,0,40,1,0,0,0,0,11,0,0,50,0,0
1983,"winter",14,0,0,1,3,1,0,0,0,13,1,0,0,124,0,43,0,845,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,46,0,0,19,0,0
1983,"winter",15,0,0,1,4,3,0,0,0,21,0,0,0,30,0,18,0,430,0,0,0,2,0,0,0,0,0,0,0,10,1,0,0,0,0,26,0,0,4,0,0
1983,"winter",16,0,0,1,1,1,0,0,0,9,23,0,0,85,0,214,0,608,40,0,0,16,1,0,1,0,0,0,0,65,3,0,0,0,0,23,0,0,19,0,0
1983,"winter",17,0,0,0,0,4,0,0,0,18,3,0,0,281,0,164,0,486,0,0,0,1,1,0,0,0,0,0,0,33,0,0,0,0,0,40,0,0,16,0,0
1983,"winter",18,0,0,0,0,2,0,0,0,4,0,0,0,15,0,6,0,241,1,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0
1983,"winter",19,0,0,0,12,0,0,1,0,6,1,0,0,17,0,705,0,685,8,0,0,1,0,0,40,14,0,0,0,21,2,0,0,0,0,20,0,0,2,0,0
1983,"winter",20,0,0,0,0,1,0,0,0,0,0,0,0,60,0,16,0,296,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,7,0,0
1983,"winter",21,0,0,0,8,3,0,1,0,9,38,0,0,56,0,617,4,967,3,1,0,4,14,0,3,12,0,0,0,72,17,0,0,0,0,16,0,0,5,0,0
1983,"winter",22,0,0,0,0,3,0,0,0,3,82,0,0,223,0,286,0,822,0,1,0,76,1,0,0,0,0,0,0,43,1,0,0,0,0,7,0,0,6,0,0
1983,"winter",23,0,0,0,3,6,0,5,0,11,186,0,0,91,0,2992,2,534,0,2,0,1,1,0,4,14,0,0,0,31,6,0,0,0,0,17,0,58,11,0,0
1983,"winter",24,0,0,2,0,3,0,3,0,21,11,0,0,59,0,97,1,672,0,0,0,0,0,0,29,2,0,0,0,67,1,0,0,0,0,15,0,0,7,0,0
1984,"winter",1,0,0,6,0,12,0,0,0,48,759,0,0,106,0,4415,139,87,60,0,0,357,0,0,0,0,0,0,0,34,3,0,0,0,0,5,0,0,50,4,0
1984,"winter",2,0,0,10,0,11,0,0,0,20,230,0,0,137,0,3423,157,27,0,0,0,160,0,0,0,0,0,0,0,35,1,0,0,0,0,3,0,0,55,0,0
1984,"winter",3,0,0,16,0,28,0,0,0,39,100,0,0,20,0,4537,175,64,14,2,0,210,0,0,0,9,0,0,0,23,40,0,0,0,0,3,0,875,11,3,0
1984,"winter",4,0,0,0,0,29,0,0,0,21,108,0,0,32,0,4364,25,146,0,0,0,14,7,0,0,3,0,0,0,40,2,0,0,0,0,3,0,0,8,12,0
1984,"winter",5,0,0,3,1,106,0,4,0,87,32,0,0,115,0,587,29,125,0,0,0,33,10,0,0,0,0,0,0,94,5,0,0,0,0,1,0,0,162,7,0
1984,"winter",6,0,0,9,2,39,0,1,0,113,94,0,0,151,0,1082,122,101,1,0,0,121,0,0,0,0,0,0,0,77,1,0,0,0,0,5,0,0,116,0,0
1984,"winter",7,0,0,1,13,60,0,0,0,14,7,0,0,10,0,440,10,21,3369,3,0,0,37,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,0
1984,"winter",8,0,0,11,0,4,0,0,0,54,367,0,0,63,0,3130,288,50,0,0,0,150,0,0,0,0,0,0,0,35,1,0,0,0,0,1,0,0,1,4,0
1984,"winter",9,0,0,4,0,15,0,0,0,62,81,0,0,109,0,541,103,34,0,0,0,70,0,0,0,0,0,0,0,76,0,0,0,0,0,9,0,0,67,1,0
1984,"winter",10,0,0,10,6,58,0,0,0,42,11,0,0,2,0,15953,32,66,119,5,0,0,57,0,0,55,0,0,0,26,10,0,0,0,0,0,0,143,3,2,0
1984,"winter",11,0,0,4,0,76,0,0,0,17,88,0,0,71,0,6276,93,36,0,0,0,6,1,0,0,2,0,0,0,19,2,0,0,0,0,0,0,0,7,0,0
1984,"winter",12,0,0,1,0,43,0,0,0,34,16,0,0,104,0,7902,8,24,0,0,0,5,2,0,3,0,0,0,0,20,0,0,0,0,0,5,0,0,16,5,0
1984,"winter",13,0,0,9,1,21,0,0,0,24,224,0,0,124,0,661,109,21,3,0,0,323,0,0,0,0,0,0,0,54,3,0,0,0,0,10,0,2,119,2,0
1984,"winter",14,0,0,6,4,26,0,0,0,58,37,0,0,106,0,403,8,39,0,0,0,0,0,0,0,0,0,0,0,55,1,0,0,0,0,7,0,0,32,0,0
1984,"winter",15,0,0,2,3,20,0,0,0,356,5,0,0,36,0,255,1,18,0,0,0,7,0,0,1,0,0,0,0,12,0,0,0,0,0,9,0,0,22,0,0
1984,"winter",16,0,0,3,5,20,0,0,0,54,21,0,0,12,0,2147,15,23,691,1,0,10,33,0,0,4,0,0,0,36,8,0,0,0,0,4,0,0,19,0,0
1984,"winter",17,0,0,1,0,59,0,0,0,121,24,0,0,71,0,2603,34,73,0,0,0,3,0,0,0,2,0,0,0,35,4,0,0,0,0,7,0,0,18,7,0
1984,"winter",18,0,0,0,0,69,0,0,0,32,0,0,0,101,0,341,22,17,5,0,0,0,0,0,4,3,0,0,0,21,0,0,0,0,0,4,0,0,14,0,0
1984,"winter",19,0,0,6,2,40,0,23,0,53,1,0,0,3,0,6240,2,3,430,0,0,3,6,0,19,382,0,0,0,10,3,0,0,0,0,2,0,0,2,0,0
1984,"winter",20,0,0,0,0,11,0,0,0,21,2,0,0,50,0,433,25,15,1,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,9,0,0,72,0,0
1984,"winter",21,0,0,8,17,68,0,12,0,34,66,0,0,5,0,5286,24,46,14,2,0,4,256,0,2,274,0,0,0,16,51,0,0,0,0,2,0,0,7,0,0
1984,"winter",22,0,0,3,0,13,0,0,0,21,209,0,0,28,0,2595,106,16,0,0,2,389,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,17,0,0
1984,"winter",23,0,0,9,30,56,0,104,0,78,290,0,0,2,0,10381,15,80,1,14,0,7,5,0,0,133,0,0,0,6,36,0,0,0,0,2,0,233,9,0,0
1984,"winter",24,0,0,3,5,32,0,3,0,72,41,0,0,63,0,1024,28,55,0,0,0,1,0,0,11,17,0,0,0,61,2,0,0,0,0,3,0,0,20,3,0
1985,"winter",1,0,0,3,3,11,0,0,0,49,291,0,0,146,0,247,128,235,216,0,0,99,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,52,8,0
1985,"winter",2,0,0,7,0,0,0,0,0,17,150,0,0,108,0,337,44,81,1,0,0,143,1,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,23,1,0
1985,"winter",3,0,0,2,5,45,0,0,0,81,48,0,0,68,0,472,31,119,0,2,0,25,0,0,2,6,0,0,0,32,39,0,0,0,0,5,0,186,7,9,0
1985,"winter",4,0,0,1,0,120,0,2,0,34,19,0,0,28,0,734,0,57,0,0,0,1,6,0,0,13,0,0,0,38,9,0,0,0,0,1,0,0,9,23,0
1985,"winter",5,0,0,2,0,319,0,3,0,8,10,0,0,67,0,1108,6,54,5,0,0,4,320,0,0,1,0,0,0,32,1,0,0,0,0,0,0,0,104,21,0
1985,"winter",6,0,0,2,1,272,0,0,0,37,27,0,0,123,0,1072,12,73,2,0,0,11,2,0,0,0,0,0,0,62,2,0,0,0,0,4,0,0,84,18,0
1985,"winter",7,0,0,0,14,8,0,0,0,1,1,0,0,5,0,144,1,17,1636,0,0,0,19,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0
1985,"winter",8,0,0,3,0,64,0,0,0,45,59,0,0,123,0,853,34,124,8,0,0,16,3,0,0,0,0,0,0,62,4,0,0,0,0,1,0,0,4,21,0
1985,"winter",9,0,0,2,0,70,0,0,0,40,57,0,0,50,0,1030,15,41,2,0,0,19,0,0,0,0,0,0,0,72,2,0,0,0,0,1,0,0,71,19,0
1985,"winter",10,0,0,5,4,21,0,0,0,35,6,0,0,10,0,1582,2,54,122,10,0,0,292,0,0,45,0,0,0,24,20,0,0,0,0,0,0,416,9,12,0
1985,"winter",11,0,0,2,0,154,0,2,0,24,34,0,0,133,0,362,20,60,0,0,0,8,99,0,1,1,0,0,0,27,2,0,0,0,0,1,0,0,10,9,0
1985,"winter",12,0,0,0,1,21,0,0,0,24,1,0,0,103,0,652,0,13,2,0,0,0,6,0,3,1,0,0,0,19,1,0,0,0,0,1,0,0,10,25,0
1985,"winter",13,0,0,1,3,31,0,0,0,1,10,0,0,44,0,483,3,37,2,0,0,19,8,0,0,0,0,0,0,27,1,0,0,0,0,0,0,1,20,1,0
1985,"winter",14,0,0,1,0,25,0,0,0,3,8,0,0,20,0,753,4,23,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,3,2,0
1985,"winter",15,0,0,0,6,0,0,0,0,24,3,0,0,9,0,193,1,2,0,0,0,1,1,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,36,3,0
1985,"winter",16,0,0,0,3,16,0,0,0,11,3,0,0,12,0,885,25,19,381,2,1,3,29,0,0,2,0,0,0,31,19,0,0,0,0,1,0,0,9,3,0
1985,"winter",17,0,0,1,0,5,0,0,0,9,7,0,0,11,0,1083,8,16,1,0,0,1,15,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,5,12,0
1985,"winter",18,0,0,0,0,36,0,1,0,11,1,0,0,32,0,974,2,12,4,0,0,0,1,0,1,1,0,0,0,6,0,0,0,0,0,0,0,4,1,4,0
1985,"winter",19,0,0,3,1,3,0,23,0,13,6,0,0,10,0,693,0,12,137,0,0,0,9,0,1,69,0,0,0,15,1,0,0,0,0,3,0,0,7,0,0
1985,"winter",20,0,0,0,1,2,0,0,0,12,10,0,0,36,0,482,2,23,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,23,2,0
1985,"winter",21,0,0,1,21,101,0,7,0,19,41,0,0,17,0,801,6,18,7,3,0,3,1039,0,6,56,0,0,0,28,82,0,0,0,0,1,0,0,5,2,0
1985,"winter",22,0,0,0,1,26,0,0,0,23,122,0,0,42,0,1010,34,15,0,0,3,12,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,0,20,2,0
1985,"winter",23,0,0,3,22,12,0,51,0,6,51,0,0,42,0,1422,0,16,5,30,0,0,7,0,3,32,0,0,0,16,14,0,0,0,0,0,0,35,11,2,0
1985,"winter",24,0,0,0,0,12,0,1,0,9,16,0,0,32,0,520,1,13,0,0,0,0,0,0,0,5,0,0,0,47,0,0,0,0,0,2,0,0,9,12,0
1986,"winter",2,0,0,0,0,5,0,0,0,19,71,0,0,48,0,118,66,86,1,0,0,4,3,0,1,0,0,0,0,9,4,0,0,0,0,0,0,0,93,0,0
1986,"winter",3,0,0,2,9,117,0,0,0,2,21,0,0,4,0,80,55,266,74,16,0,2,41,0,0,3,0,0,0,1,1,0,0,0,0,0,0,72,9,1,0
1986,"winter",4,0,0,0,1,91,0,3,0,0,1,0,0,5,0,78,2,52,0,1,138,0,282,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,10,1,0
1986,"winter",5,0,0,5,2,85,0,0,0,0,1,0,0,2,0,96,4,4,2,0,0,0,906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31,0,0
1986,"winter",7,0,0,0,77,22,0,0,0,0,0,0,0,0,0,37,1,7,259,0,0,0,110,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1986,"winter",8,0,0,2,0,141,0,0,0,0,13,0,0,8,0,56,145,70,25,0,0,1,254,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,10,0
1986,"winter",9,0,0,0,0,76,0,2,0,7,4,0,0,16,0,80,136,47,3,0,0,1,125,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,53,3,0
1986,"winter",10,0,0,1,11,38,0,0,0,0,2,0,0,4,0,151,1,56,96,8,0,0,2175,0,0,47,0,0,0,2,0,0,0,0,0,0,0,217,0,2,0
1986,"winter",11,0,0,0,5,98,0,7,0,7,5,0,0,6,0,188,48,161,0,0,0,0,1183,0,0,10,0,0,0,4,1,0,0,0,0,1,0,6,7,4,0
1986,"winter",12,0,0,0,4,121,0,15,0,8,0,0,0,24,0,160,3,186,3,0,0,0,75,0,5,0,0,0,0,6,0,0,0,0,0,1,0,0,37,8,0
1986,"winter",14,0,0,0,1,70,0,1,0,5,3,0,0,12,0,149,4,27,0,0,0,0,96,0,0,0,0,0,0,10,3,0,0,0,0,2,0,0,20,0,0
1986,"winter",15,0,0,0,5,0,0,0,0,3,0,0,0,9,0,38,3,7,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,10,1,0
1986,"winter",16,0,0,2,8,24,0,0,0,9,7,0,0,5,0,49,6,8,66,9,0,0,167,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,13,1,0
1986,"winter",17,0,0,0,4,16,0,0,0,3,6,0,0,10,0,184,8,23,1,0,0,0,142,0,2,3,0,0,0,5,1,0,0,0,0,1,0,0,9,10,0
1986,"winter",19,0,0,0,11,13,0,23,0,0,4,0,0,0,0,115,2,16,150,0,0,0,237,0,3,10,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0
1986,"winter",20,0,0,0,0,10,0,0,0,10,1,0,0,6,0,129,7,48,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,0,0
1986,"winter",21,0,0,2,21,30,0,18,0,0,1,0,0,1,0,73,7,73,10,8,0,0,2571,0,0,51,0,0,0,4,0,0,0,0,0,0,0,1,8,0,0
1986,"winter",22,0,0,0,0,11,0,0,0,10,129,0,0,17,0,71,53,79,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,18,0,0
1986,"winter",23,0,0,0,21,14,0,138,0,0,57,0,0,1,0,182,14,56,28,35,0,4,260,0,0,11,0,0,0,6,0,0,0,0,0,0,0,114,5,0,0
1986,"winter",24,0,0,0,0,10,0,0,0,2,1,0,0,5,0,137,1,8,0,0,0,0,0,0,3,3,0,0,0,10,2,0,0,0,0,0,0,0,11,0,0
1987,"winter",1,0,0,2,0,6,0,0,0,5,164,0,0,30,0,74,172,159,242,0,0,50,29,0,0,0,0,0,0,18,2,0,0,0,0,1,0,0,33,11,0
1987,"winter",2,0,0,4,0,2,0,0,0,8,368,0,0,77,0,170,105,208,1,0,0,146,2,0,1,0,0,0,0,25,3,0,0,0,0,4,0,0,217,6,0
1987,"winter",3,0,0,6,11,65,0,0,0,2,188,0,0,52,0,214,51,460,453,6,0,31,1191,0,6,2,0,0,0,29,10,0,0,0,0,5,0,882,28,5,0
1987,"winter",4,0,0,2,1,70,0,5,0,3,10,0,0,15,0,330,0,90,2,1,30,2,2111,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,6,19,0
1987,"winter",5,0,0,3,2,57,0,0,0,4,1,0,0,17,0,320,3,69,10,0,0,3,2484,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,100,3,0
1987,"winter",6,0,0,3,0,212,0,0,0,11,20,0,0,73,0,281,115,426,2,0,0,10,357,0,0,0,0,0,0,34,2,0,0,0,0,3,0,0,126,5,0
1987,"winter",7,0,0,3,182,33,0,0,0,4,2,0,0,9,0,363,0,52,916,3,0,4,438,0,9,1,0,0,0,4,5,0,0,0,0,3,0,16,3,0,0
1987,"winter",8,0,0,3,0,231,0,4,0,3,237,0,0,49,0,246,313,407,95,0,0,63,2384,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,29,56,0
1987,"winter",9,0,0,0,0,30,0,0,0,9,93,0,0,56,0,209,192,92,8,0,0,30,1588,0,0,0,0,0,0,40,2,0,0,0,0,3,0,0,117,3,0
1987,"winter",10,0,0,9,15,18,0,0,0,5,43,0,0,12,0,321,14,114,191,28,0,0,3857,0,0,23,0,0,0,26,33,0,0,0,0,3,0,351,6,23,0
1987,"winter",11,0,0,0,2,63,0,23,0,6,107,0,0,102,0,365,40,582,3,0,0,2,1939,0,0,2,0,0,0,35,2,0,0,0,0,13,0,12,37,18,0
1987,"winter",12,0,0,3,0,87,0,35,0,6,18,0,0,112,0,566,21,1181,19,0,0,2,583,0,5,3,0,0,0,32,1,0,0,0,0,14,0,0,143,57,0
1987,"winter",13,0,0,3,0,35,0,1,0,1,63,0,0,49,0,251,74,169,21,0,0,44,366,0,1,0,0,0,0,34,1,0,0,0,0,3,0,1,108,0,0
1987,"winter",14,0,0,2,0,64,0,0,0,12,16,0,0,58,0,364,2,141,2,0,0,3,652,0,0,0,0,0,0,35,4,0,0,0,0,26,0,0,43,1,0
1987,"winter",15,0,0,1,54,14,0,0,0,19,22,0,0,50,0,129,47,117,2,0,0,2,43,0,0,0,0,0,0,15,4,0,0,0,0,22,0,0,50,4,0
1987,"winter",16,0,0,1,50,27,0,1,0,9,32,0,0,17,0,287,86,195,245,8,5,5,1350,0,0,1,0,0,0,35,27,0,0,0,0,13,0,0,19,8,0
1987,"winter",17,0,0,0,2,13,0,1,0,9,35,0,0,32,0,531,14,112,3,0,0,2,2174,0,0,3,0,0,0,21,1,0,0,0,0,13,0,5,19,41,0
1987,"winter",18,0,0,0,0,27,0,1,0,8,1,0,0,56,0,327,1,79,9,0,0,1,2,0,6,4,0,0,0,7,0,0,0,0,0,24,0,5,4,1,0
1987,"winter",19,0,0,1,11,10,0,80,0,1,20,0,0,1,0,283,0,246,328,0,0,0,1503,0,4,38,0,0,0,11,6,0,0,0,0,13,0,5,7,0,0
1987,"winter",20,0,0,0,4,4,0,0,0,16,46,0,0,57,0,551,29,647,0,0,0,4,918,0,4,0,0,0,0,30,8,0,0,0,0,17,0,5,125,1,0
1987,"winter",21,0,0,2,56,41,0,53,0,6,78,0,0,5,0,297,13,245,38,10,0,8,2763,0,9,111,0,0,0,30,52,0,0,0,0,13,0,0,15,4,0
1987,"winter",22,0,0,1,0,10,0,0,0,9,298,0,0,45,0,145,439,255,1,0,7,24,16,0,0,0,0,0,0,14,1,0,0,0,0,4,0,0,43,6,0
1987,"winter",23,0,0,3,50,38,0,224,0,4,271,0,0,9,0,347,5,187,57,65,1,0,1816,0,4,40,0,0,0,17,17,0,0,0,0,2,0,351,12,2,0
1987,"winter",24,0,0,0,4,20,0,2,0,3,33,0,0,113,0,236,30,96,0,0,0,2,2,0,3,1,0,0,0,47,5,0,0,0,0,12,0,0,58,17,0
1988,"winter",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,44,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0
1988,"winter",2,0,0,0,0,0,0,0,0,0,94,0,0,18,0,214,4,88,2,0,0,48,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,79,11,0
1988,"winter",3,0,0,0,9,11,0,3,0,0,13,0,0,12,0,101,2,35,86,0,0,3,531,0,0,0,0,0,0,4,2,0,0,0,0,0,0,130,1,0,0
